timestamp,wallet_money,invest_money,all_money,nb_en_orders,nb_di_orders
1634922900000.0,10000,0,10000,0,0
1634923800000.0,10000,0,10000,0,0
1634924700000.0,10000,0,10000,0,0
1634925600000.0,10000,0,10000,0,0
1634926500000.0,10000,0,10000,0,0
1634927400000.0,10000,0,10000,0,0
1634928300000.0,10000,0,10000,0,0
1634929200000.0,10000,0,10000,0,0
1634930100000.0,10000,0,10000,0,0
1634931000000.0,10000,0,10000,0,0
1634931900000.0,10000,0,10000,0,0
1634932800000.0,10000,0,10000,0,0
1634933700000.0,10000,0,10000,0,0
1634934600000.0,10000,0,10000,0,0
1634935500000.0,10000,0,10000,0,0
1634936400000.0,10000,0,10000,0,0
1634937300000.0,10000,0,10000,0,0
1634938200000.0,10000,0,10000,0,0
1634939100000.0,10000,0,10000,0,0
1634940000000.0,10000,0,10000,0,0
1634940900000.0,10000,0,10000,0,0
1634941800000.0,10000,0,10000,0,0
1634942700000.0,10000,0,10000,0,0
1634943600000.0,10000,0,10000,0,0
1634944500000.0,10000,0,10000,0,0
1634945400000.0,10000,0,10000,0,0
1634946300000.0,10000,0,10000,0,0
1634947200000.0,10000,0,10000,0,0
1634948100000.0,10000,0,10000,0,0
1634949000000.0,10000,0,10000,0,0
1634949900000.0,10000,0,10000,0,0
1634950800000.0,10000,0,10000,0,0
1634951700000.0,10000,0,10000,0,0
1634952600000.0,10000,0,10000,0,0
1634953500000.0,10000,0,10000,0,0
1634954400000.0,10000,0,10000,0,0
1634955300000.0,10000,0,10000,0,0
1634956200000.0,10000,0,10000,0,0
1634957100000.0,10000,0,10000,0,0
1634958000000.0,10000,0,10000,0,0
1634958900000.0,10000,0,10000,0,0
1634959800000.0,10000,0,10000,0,0
1634960700000.0,10000,0,10000,0,0
1634961600000.0,10000,0,10000,0,0
1634962500000.0,10000,0,10000,0,0
1634963400000.0,10000,0,10000,0,0
1634964300000.0,10000,0,10000,0,0
1634965200000.0,10000,0,10000,0,0
1634966100000.0,10000,0,10000,0,0
1634967000000.0,10000,0,10000,0,0
1634967900000.0,10000,0,10000,0,0
1634968800000.0,10000,0,10000,0,0
1634969700000.0,10000,0,10000,0,0
1634970600000.0,10000,0,10000,0,0
1634971500000.0,10000,0,10000,0,0
1634972400000.0,10000,0,10000,0,0
1634973300000.0,10000,0,10000,0,0
1634974200000.0,10000,0,10000,0,0
1634975100000.0,10000,0,10000,0,0
1634976000000.0,10000,0,10000,0,0
1634976900000.0,10000,0,10000,0,0
1634977800000.0,10000,0,10000,0,0
1634978700000.0,10000,0,10000,0,0
1634979600000.0,10000,0,10000,0,0
1634980500000.0,10000,0,10000,0,0
1634981400000.0,10000,0,10000,0,0
1634982300000.0,10000,0,10000,0,0
1634983200000.0,10000,0,10000,0,0
1634984100000.0,10000,0,10000,0,0
1634985000000.0,10000,0,10000,0,0
1634985900000.0,10000,0,10000,0,0
1634986800000.0,10000,0,10000,0,0
1634987700000.0,10000,0,10000,0,0
1634988600000.0,10000,0,10000,0,0
1634989500000.0,10000,0,10000,0,0
1634990400000.0,10000,0,10000,0,0
1634991300000.0,10000,0,10000,0,0
1634992200000.0,10000,0,10000,0,0
1634993100000.0,10000,0,10000,0,0
1634994000000.0,10000,0,10000,0,0
1634994900000.0,10000,0,10000,0,0
1634995800000.0,10000,0,10000,0,0
1634996700000.0,10000,0,10000,0,0
1634997600000.0,10000,0,10000,0,0
1634998500000.0,10000,0,10000,0,0
1634999400000.0,10000,0,10000,0,0
1635000300000.0,10000,0,10000,0,0
1635001200000.0,10000,0,10000,0,0
1635002100000.0,10000,0,10000,0,0
1635003000000.0,10000,0,10000,0,0
1635003900000.0,10000,0,10000,0,0
1635004800000.0,10000,0,10000,0,0
1635005700000.0,10000,0,10000,0,0
1635006600000.0,10000,0,10000,0,0
1635007500000.0,10000,0,10000,0,0
1635008400000.0,10000,0,10000,0,0
1635009300000.0,10000,0,10000,0,0
1635010200000.0,10000,0,10000,0,0
1635011100000.0,10000,0,10000,0,0
1635012000000.0,10000,0,10000,0,0
1635012900000.0,10000,0,10000,0,0
1635013800000.0,10000,0,10000,0,0
1635014700000.0,10000,0,10000,0,0
1635015600000.0,10000,0,10000,0,0
1635016500000.0,10000,0,10000,0,0
1635017400000.0,10000,0,10000,0,0
1635018300000.0,10000,0,10000,0,0
1635019200000.0,10000,0,10000,0,0
1635020100000.0,10000,0,10000,0,0
1635021000000.0,10000,0,10000,0,0
1635021900000.0,10000,0,10000,0,0
1635022800000.0,10000,0,10000,0,0
1635023700000.0,10000,0,10000,0,0
1635024600000.0,10000,0,10000,0,0
1635025500000.0,10000,0,10000,0,0
1635026400000.0,10000,0,10000,0,0
1635027300000.0,10000,0,10000,0,0
1635028200000.0,10000,0,10000,0,0
1635029100000.0,10000,0,10000,0,0
1635030000000.0,10000,0,10000,0,0
1635030900000.0,10000,0,10000,0,0
1635031800000.0,10000,0,10000,0,0
1635032700000.0,10000,0,10000,0,0
1635033600000.0,10000,0,10000,0,0
1635034500000.0,10000,0,10000,0,0
1635035400000.0,10000,0,10000,0,0
1635036300000.0,10000,0,10000,0,0
1635037200000.0,10000,0,10000,0,0
1635038100000.0,10000,0,10000,0,0
1635039000000.0,10000,0,10000,0,0
1635039900000.0,10000,0,10000,0,0
1635040800000.0,10000,0,10000,0,0
1635041700000.0,10000,0,10000,0,0
1635042600000.0,10000,0,10000,0,0
1635043500000.0,10000,0,10000,0,0
1635044400000.0,10000,0,10000,0,0
1635045300000.0,10000,0,10000,0,0
1635046200000.0,10000,0,10000,0,0
1635047100000.0,10000,0,10000,0,0
1635048000000.0,10000,0,10000,0,0
1635048900000.0,10000,0,10000,0,0
1635049800000.0,10000,0,10000,0,0
1635050700000.0,10000,0,10000,0,0
1635051600000.0,10000,0,10000,0,0
1635052500000.0,10000,0,10000,0,0
1635053400000.0,10000,0,10000,0,0
1635054300000.0,10000,0,10000,0,0
1635055200000.0,10000,0,10000,0,0
1635056100000.0,10000,0,10000,0,0
1635057000000.0,10000,0,10000,0,0
1635057900000.0,10000,0,10000,0,0
1635058800000.0,10000,0,10000,0,0
1635059700000.0,10000,0,10000,0,0
1635060600000.0,10000,0,10000,0,0
1635061500000.0,10000,0,10000,0,0
1635062400000.0,10000,0,10000,0,0
1635063300000.0,10000,0,10000,0,0
1635064200000.0,10000,0,10000,0,0
1635065100000.0,10000,0,10000,0,0
1635066000000.0,10000,0,10000,0,0
1635066900000.0,10000,0,10000,0,0
1635067800000.0,10000,0,10000,0,0
1635068700000.0,10000,0,10000,0,0
1635069600000.0,10000,0,10000,0,0
1635070500000.0,10000,0,10000,0,0
1635071400000.0,10000,0,10000,0,0
1635072300000.0,10000,0,10000,0,0
1635073200000.0,10000,0,10000,0,0
1635074100000.0,10000,0,10000,0,0
1635075000000.0,10000,0,10000,0,0
1635075900000.0,10000,0,10000,0,0
1635076800000.0,10000,0,10000,0,0
1635077700000.0,10000,0,10000,0,0
1635078600000.0,10000,0,10000,0,0
1635079500000.0,10000,0,10000,0,0
1635080400000.0,10000,0,10000,0,0
1635081300000.0,10000,0,10000,0,0
1635082200000.0,10000,0,10000,0,0
1635083100000.0,10000,0,10000,0,0
1635084000000.0,10000,0,10000,0,0
1635084900000.0,10000,0,10000,0,0
1635085800000.0,10000,0,10000,0,0
1635086700000.0,10000,0,10000,0,0
1635087600000.0,10000,0,10000,0,0
1635088500000.0,10000,0,10000,0,0
1635089400000.0,10000,0,10000,0,0
1635090300000.0,10000,0,10000,0,0
1635091200000.0,10000,0,10000,0,0
1635092100000.0,10000,0,10000,0,0
1635093000000.0,10000,0,10000,0,0
1635093900000.0,10000,0,10000,0,0
1635094800000.0,10000,0,10000,0,0
1635095700000.0,10000,0,10000,0,0
1635096600000.0,10000,0,10000,0,0
1635097500000.0,10000,0,10000,0,0
1635098400000.0,10000,0,10000,0,0
1635099300000.0,10000,0,10000,0,0
1635100200000.0,10000,0,10000,0,0
1635101100000.0,10000,0,10000,0,0
1635102000000.0,10000,0,10000,0,0
1635102900000.0,10000,0,10000,0,0
1635103800000.0,10000,0,10000,0,0
1635104700000.0,10000,0,10000,0,0
1635105600000.0,10000,0,10000,0,0
1635106500000.0,10000,0,10000,0,0
1635107400000.0,10000,0,10000,0,0
1635108300000.0,10000,0,10000,0,0
1635109200000.0,10000,0,10000,0,0
1635110100000.0,10000,0,10000,0,0
1635111000000.0,10000,0,10000,0,0
1635111900000.0,10000,0,10000,0,0
1635112800000.0,10000,0,10000,0,0
1635113700000.0,10000,0,10000,0,0
1635114600000.0,10000,0,10000,0,0
1635115500000.0,10000,0,10000,0,0
1635116400000.0,10000,0,10000,0,0
1635117300000.0,10000,0,10000,0,0
1635118200000.0,10000,0,10000,0,0
1635119100000.0,10000,0,10000,0,0
1635120000000.0,10000,0,10000,0,0
1635120900000.0,10000,0,10000,0,0
1635121800000.0,10000,0,10000,0,0
1635122700000.0,10000,0,10000,0,0
1635123600000.0,10000,0,10000,0,0
1635124500000.0,10000,0,10000,0,0
1635125400000.0,10000,0,10000,0,0
1635126300000.0,10000,0,10000,0,0
1635127200000.0,10000,0,10000,0,0
1635128100000.0,10000,0,10000,0,0
1635129000000.0,10000,0,10000,0,0
1635129900000.0,10000,0,10000,0,0
1635130800000.0,10000,0,10000,0,0
1635131700000.0,10000,0,10000,0,0
1635132600000.0,10000,0,10000,0,0
1635133500000.0,10000,0,10000,0,0
1635134400000.0,10000,0,10000,0,0
1635135300000.0,10000,0,10000,0,0
1635136200000.0,10000,0,10000,0,0
1635137100000.0,10000,0,10000,0,0
1635138000000.0,10000,0,10000,0,0
1635138900000.0,10000,0,10000,0,0
1635139800000.0,10000,0,10000,0,0
1635140700000.0,10000,0,10000,0,0
1635141600000.0,10000,0,10000,0,0
1635142500000.0,10000,0,10000,0,0
1635143400000.0,10000,0,10000,0,0
1635144300000.0,10000,0,10000,0,0
1635145200000.0,10000,0,10000,0,0
1635146100000.0,10000,0,10000,0,0
1635147000000.0,10000,0,10000,0,0
1635147900000.0,10000,0,10000,0,0
1635148800000.0,10000,0,10000,0,0
1635149700000.0,10000,0,10000,0,0
1635150600000.0,10000,0,10000,0,0
1635151500000.0,10000,0,10000,0,0
1635152400000.0,10000,0,10000,0,0
1635153300000.0,10000,0,10000,0,0
1635154200000.0,10000,0,10000,0,0
1635155100000.0,10000,0,10000,0,0
1635156000000.0,10000,0,10000,0,0
1635156900000.0,10000,0,10000,0,0
1635157800000.0,10000,0,10000,0,0
1635158700000.0,10000,0,10000,0,0
1635159600000.0,10000,0,10000,0,0
1635160500000.0,10000,0,10000,0,0
1635161400000.0,10000,0,10000,0,0
1635162300000.0,10000,0,10000,0,0
1635163200000.0,10000,0,10000,0,0
1635164100000.0,10000,0,10000,0,0
1635165000000.0,10000,0,10000,0,0
1635165900000.0,10000,0,10000,0,0
1635166800000.0,10000,0,10000,0,0
1635167700000.0,10000,0,10000,0,0
1635168600000.0,10000,0,10000,0,0
1635169500000.0,10000,0,10000,0,0
1635170400000.0,10000,0,10000,0,0
1635171300000.0,10000,0,10000,0,0
1635172200000.0,10000,0,10000,0,0
1635173100000.0,10000,0,10000,0,0
1635174000000.0,10000,0,10000,0,0
1635174900000.0,10000,0,10000,0,0
1635175800000.0,10000,0,10000,0,0
1635176700000.0,10000,0,10000,0,0
1635177600000.0,10000,0,10000,0,0
1635178500000.0,10000,0,10000,0,0
1635179400000.0,10000,0,10000,0,0
1635180300000.0,10000,0,10000,0,0
1635181200000.0,10000,0,10000,0,0
1635182100000.0,10000,0,10000,0,0
1635183000000.0,10000,0,10000,0,0
1635183900000.0,10000,0,10000,0,0
1635184800000.0,10000,0,10000,0,0
1635185700000.0,10000,0,10000,0,0
1635186600000.0,10000,0,10000,0,0
1635187500000.0,10000,0,10000,0,0
1635188400000.0,10000,0,10000,0,0
1635189300000.0,10000,0,10000,0,0
1635190200000.0,10000,0,10000,0,0
1635191100000.0,10000,0,10000,0,0
1635192000000.0,10000,0,10000,0,0
1635192900000.0,10000,0,10000,0,0
1635193800000.0,10000,0,10000,0,0
1635194700000.0,10000,0,10000,0,0
1635195600000.0,10000,0,10000,0,0
1635196500000.0,10000,0,10000,0,0
1635197400000.0,10000,0,10000,0,0
1635198300000.0,10000,0,10000,0,0
1635199200000.0,10000,0,10000,0,0
1635200100000.0,10000,0,10000,0,0
1635201000000.0,10000,0,10000,0,0
1635201900000.0,10000,0,10000,0,0
1635202800000.0,10000,0,10000,0,0
1635203700000.0,10000,0,10000,0,0
1635204600000.0,10000,0,10000,0,0
1635205500000.0,10000,0,10000,0,0
1635206400000.0,10000,0,10000,0,0
1635207300000.0,10000,0,10000,0,0
1635208200000.0,10000,0,10000,0,0
1635209100000.0,10000,0,10000,0,0
1635210000000.0,10000,0,10000,0,0
1635210900000.0,10000,0,10000,0,0
1635211800000.0,10000,0,10000,0,0
1635212700000.0,10000,0,10000,0,0
1635213600000.0,10000,0,10000,0,0
1635214500000.0,10000,0,10000,0,0
1635215400000.0,10000,0,10000,0,0
1635216300000.0,10000,0,10000,0,0
1635217200000.0,10000,0,10000,0,0
1635218100000.0,10000,0,10000,0,0
1635219000000.0,10000,0,10000,0,0
1635219900000.0,10000,0,10000,0,0
1635220800000.0,10000,0,10000,0,0
1635221700000.0,10000,0,10000,0,0
1635222600000.0,10000,0,10000,0,0
1635223500000.0,10000,0,10000,0,0
1635224400000.0,10000,0,10000,0,0
1635225300000.0,10000,0,10000,0,0
1635226200000.0,10000,0,10000,0,0
1635227100000.0,10000,0,10000,0,0
1635228000000.0,10000,0,10000,0,0
1635228900000.0,10000,0,10000,0,0
1635229800000.0,10000,0,10000,0,0
1635230700000.0,10000,0,10000,0,0
1635231600000.0,10000,0,10000,0,0
1635232500000.0,10000,0,10000,0,0
1635233400000.0,10000,0,10000,0,0
1635234300000.0,10000,0,10000,0,0
1635235200000.0,10000,0,10000,0,0
1635236100000.0,10000,0,10000,0,0
1635237000000.0,10000,0,10000,0,0
1635237900000.0,10000,0,10000,0,0
1635238800000.0,10000,0,10000,0,0
1635239700000.0,10000,0,10000,0,0
1635240600000.0,10000,0,10000,0,0
1635241500000.0,10000,0,10000,0,0
1635242400000.0,10000,0,10000,0,0
1635243300000.0,10000,0,10000,0,0
1635244200000.0,10000,0,10000,0,0
1635245100000.0,10000,0,10000,0,0
1635246000000.0,10000,0,10000,0,0
1635246900000.0,10000,0,10000,0,0
1635247800000.0,10000,0,10000,0,0
1635248700000.0,10000,0,10000,0,0
1635249600000.0,10000,0,10000,0,0
1635250500000.0,10000,0,10000,0,0
1635251400000.0,10000,0,10000,0,0
1635252300000.0,10000,0,10000,0,0
1635253200000.0,10000,0,10000,0,0
1635254100000.0,10000,0,10000,0,0
1635255000000.0,10000,0,10000,0,0
1635255900000.0,10000,0,10000,0,0
1635256800000.0,10000,0,10000,0,0
1635257700000.0,10000,0,10000,0,0
1635258600000.0,10000,0,10000,0,0
1635259500000.0,10000,0,10000,0,0
1635260400000.0,10000,0,10000,0,0
1635261300000.0,10000,0,10000,0,0
1635262200000.0,10000,0,10000,0,0
1635263100000.0,10000,0,10000,0,0
1635264000000.0,10000,0,10000,0,0
1635264900000.0,10000,0,10000,0,0
1635265800000.0,10000,0,10000,0,0
1635266700000.0,10000,0,10000,0,0
1635267600000.0,10000,0,10000,0,0
1635268500000.0,10000,0,10000,0,0
1635269400000.0,10000,0,10000,0,0
1635270300000.0,10000,0,10000,0,0
1635271200000.0,10000,0,10000,0,0
1635272100000.0,10000,0,10000,0,0
1635273000000.0,10000,0,10000,0,0
1635273900000.0,10000,0,10000,0,0
1635274800000.0,10000,0,10000,0,0
1635275700000.0,10000,0,10000,0,0
1635276600000.0,10000,0,10000,0,0
1635277500000.0,10000,0,10000,0,0
1635278400000.0,10000,0,10000,0,0
1635279300000.0,10000,0,10000,0,0
1635280200000.0,10000,0,10000,0,0
1635281100000.0,10000,0,10000,0,0
1635282000000.0,10000,0,10000,0,0
1635282900000.0,10000,0,10000,0,0
1635283800000.0,10000,0,10000,0,0
1635284700000.0,10000,0,10000,0,0
1635285600000.0,10000,0,10000,0,0
1635286500000.0,10000,0,10000,0,0
1635287400000.0,10000,0,10000,0,0
1635288300000.0,10000,0,10000,0,0
1635289200000.0,10000,0,10000,0,0
1635290100000.0,10000,0,10000,0,0
1635291000000.0,10000,0,10000,0,0
1635291900000.0,10000,0,10000,0,0
1635292800000.0,10000,0,10000,0,0
1635293700000.0,10000,0,10000,0,0
1635294600000.0,10000,0,10000,0,0
1635295500000.0,10000,0,10000,0,0
1635296400000.0,10000,0,10000,0,0
1635297300000.0,10000,0,10000,0,0
1635298200000.0,10000,0,10000,0,0
1635299100000.0,10000,0,10000,0,0
1635300000000.0,10000,0,10000,0,0
1635300900000.0,10000,0,10000,0,0
1635301800000.0,10000,0,10000,0,0
1635302700000.0,10000,0,10000,0,0
1635303600000.0,10000,0,10000,0,0
1635304500000.0,10000,0,10000,0,0
1635305400000.0,10000,0,10000,0,0
1635306300000.0,10000,0,10000,0,0
1635307200000.0,10000,0,10000,0,0
1635308100000.0,10000,0,10000,0,0
1635309000000.0,10000,0,10000,0,0
1635309900000.0,10000,0,10000,0,0
1635310800000.0,10000,0,10000,0,0
1635311700000.0,10000,0,10000,0,0
1635312600000.0,10000,0,10000,0,0
1635313500000.0,10000,0,10000,0,0
1635314400000.0,10000,0,10000,0,0
1635315300000.0,10000,0,10000,0,0
1635316200000.0,10000,0,10000,0,0
1635317100000.0,10000,0,10000,0,0
1635318000000.0,10000,0,10000,0,0
1635318900000.0,10000,0,10000,0,0
1635319800000.0,10000,0,10000,0,0
1635320700000.0,10000,0,10000,0,0
1635321600000.0,10000,0,10000,0,0
1635322500000.0,10000,0,10000,0,0
1635323400000.0,10000,0,10000,0,0
1635324300000.0,10000,0,10000,0,0
1635325200000.0,10000,0,10000,0,0
1635326100000.0,10000,0,10000,0,0
1635327000000.0,10000,0,10000,0,0
1635327900000.0,10000,0,10000,0,0
1635328800000.0,10000,0,10000,0,0
1635329700000.0,10000,0,10000,0,0
1635330600000.0,10000,0,10000,0,0
1635331500000.0,10000,0,10000,0,0
1635332400000.0,10000,0,10000,0,0
1635333300000.0,10000,0,10000,0,0
1635334200000.0,10000,0,10000,0,0
1635335100000.0,10000,0,10000,0,0
1635336000000.0,10000,0,10000,0,0
1635336900000.0,10000,0,10000,0,0
1635337800000.0,10000,0,10000,0,0
1635338700000.0,10000,0,10000,0,0
1635339600000.0,10000,0,10000,0,0
1635340500000.0,10000,0,10000,0,0
1635341400000.0,10000,0,10000,0,0
1635342300000.0,10000,0,10000,0,0
1635343200000.0,10000,0,10000,0,0
1635344100000.0,10000,0,10000,0,0
1635345000000.0,10000,0,10000,0,0
1635345900000.0,10000,0,10000,0,0
1635346800000.0,10000,0,10000,0,0
1635347700000.0,10000,0,10000,0,0
1635348600000.0,10000,0,10000,0,0
1635349500000.0,10000,0,10000,0,0
1635350400000.0,10000,0,10000,0,0
1635351300000.0,10000,0,10000,0,0
1635352200000.0,10000,0,10000,0,0
1635353100000.0,10000,0,10000,0,0
1635354000000.0,10000,0,10000,0,0
1635354900000.0,10000,0,10000,0,0
1635355800000.0,10000,0,10000,0,0
1635356700000.0,10000,0,10000,0,0
1635357600000.0,10000,0,10000,0,0
1635358500000.0,10000,0,10000,0,0
1635359400000.0,10000,0,10000,0,0
1635360300000.0,10000,0,10000,0,0
1635361200000.0,10000,0,10000,0,0
1635362100000.0,10000,0,10000,0,0
1635363000000.0,10000,0,10000,0,0
1635363900000.0,10000,0,10000,0,0
1635364800000.0,10000,0,10000,0,0
1635365700000.0,10000,0,10000,0,0
1635366600000.0,10000,0,10000,0,0
1635367500000.0,10000,0,10000,0,0
1635368400000.0,10000,0,10000,0,0
1635369300000.0,10000,0,10000,0,0
1635370200000.0,10000,0,10000,0,0
1635371100000.0,10000,0,10000,0,0
1635372000000.0,10000,0,10000,0,0
1635372900000.0,10000,0,10000,0,0
1635373800000.0,10000,0,10000,0,0
1635374700000.0,10000,0,10000,0,0
1635375600000.0,10000,0,10000,0,0
1635376500000.0,10000,0,10000,0,0
1635377400000.0,10000,0,10000,0,0
1635378300000.0,10000,0,10000,0,0
1635379200000.0,10000,0,10000,0,0
1635380100000.0,10000,0,10000,0,0
1635381000000.0,10000,0,10000,0,0
1635381900000.0,10000,0,10000,0,0
1635382800000.0,10000,0,10000,0,0
1635383700000.0,10000,0,10000,0,0
1635384600000.0,10000,0,10000,0,0
1635385500000.0,10000,0,10000,0,0
1635386400000.0,10000,0,10000,0,0
1635387300000.0,10000,0,10000,0,0
1635388200000.0,10000,0,10000,0,0
1635389100000.0,10000,0,10000,0,0
1635390000000.0,10000,0,10000,0,0
1635390900000.0,10000,0,10000,0,0
1635391800000.0,10000,0,10000,0,0
1635392700000.0,10000,0,10000,0,0
1635393600000.0,10000,0,10000,0,0
1635394500000.0,10000,0,10000,0,0
1635395400000.0,10000,0,10000,0,0
1635396300000.0,10000,0,10000,0,0
1635397200000.0,10000,0,10000,0,0
1635398100000.0,10000,0,10000,0,0
1635399000000.0,10000,0,10000,0,0
1635399900000.0,10000,0,10000,0,0
1635400800000.0,10000,0,10000,0,0
1635401700000.0,10000,0,10000,0,0
1635402600000.0,10000,0,10000,0,0
1635403500000.0,10000,0,10000,0,0
1635404400000.0,10000,0,10000,0,0
1635405300000.0,10000,0,10000,0,0
1635406200000.0,10000,0,10000,0,0
1635407100000.0,10000,0,10000,0,0
1635408000000.0,10000,0,10000,0,0
1635408900000.0,10000,0,10000,0,0
1635409800000.0,10000,0,10000,0,0
1635410700000.0,10000,0,10000,0,0
1635411600000.0,10000,0,10000,0,0
1635412500000.0,10000,0,10000,0,0
1635413400000.0,10000,0,10000,0,0
1635414300000.0,10000,0,10000,0,0
1635415200000.0,10000,0,10000,0,0
1635416100000.0,10000,0,10000,0,0
1635417000000.0,10000,0,10000,0,0
1635417900000.0,10000,0,10000,0,0
1635418800000.0,10000,0,10000,0,0
1635419700000.0,10000,0,10000,0,0
1635420600000.0,10000,0,10000,0,0
1635421500000.0,10000,0,10000,0,0
1635422400000.0,10000,0,10000,0,0
1635423300000.0,10000,0,10000,0,0
1635424200000.0,10000,0,10000,0,0
1635425100000.0,10000,0,10000,0,0
1635426000000.0,10000,0,10000,0,0
1635426900000.0,10000,0,10000,0,0
1635427800000.0,10000,0,10000,0,0
1635428700000.0,10000,0,10000,0,0
1635429600000.0,10000,0,10000,0,0
1635430500000.0,10000,0,10000,0,0
1635431400000.0,10000,0,10000,0,0
1635432300000.0,10000,0,10000,0,0
1635433200000.0,10000,0,10000,0,0
1635434100000.0,10000,0,10000,0,0
1635435000000.0,10000,0,10000,0,0
1635435900000.0,10000,0,10000,0,0
1635436800000.0,10000,0,10000,0,0
1635437700000.0,10000,0,10000,0,0
1635438600000.0,10000,0,10000,0,0
1635439500000.0,10000,0,10000,0,0
1635440400000.0,10000,0,10000,0,0
1635441300000.0,10000,0,10000,0,0
1635442200000.0,10000,0,10000,0,0
1635443100000.0,10000,0,10000,0,0
1635444000000.0,10000,0,10000,0,0
1635444900000.0,10000,0,10000,0,0
1635445800000.0,10000,0,10000,0,0
1635446700000.0,10000,0,10000,0,0
1635447600000.0,10000,0,10000,0,0
1635448500000.0,10000,0,10000,0,0
1635449400000.0,10000,0,10000,0,0
1635450300000.0,10000,0,10000,0,0
1635451200000.0,10000,0,10000,0,0
1635452100000.0,10000,0,10000,0,0
1635453000000.0,10000,0,10000,0,0
1635453900000.0,10000,0,10000,0,0
1635454800000.0,10000,0,10000,0,0
1635455700000.0,10000,0,10000,0,0
1635456600000.0,10000,0,10000,0,0
1635457500000.0,10000,0,10000,0,0
1635458400000.0,10000,0,10000,0,0
1635459300000.0,10000,0,10000,0,0
1635460200000.0,10000,0,10000,0,0
1635461100000.0,10000,0,10000,0,0
1635462000000.0,10000,0,10000,0,0
1635462900000.0,10000,0,10000,0,0
1635463800000.0,10000,0,10000,0,0
1635464700000.0,10000,0,10000,0,0
1635465600000.0,10000,0,10000,0,0
1635466500000.0,10000,0,10000,0,0
1635467400000.0,10000,0,10000,0,0
1635468300000.0,10000,0,10000,0,0
1635469200000.0,10000,0,10000,0,0
1635470100000.0,10000,0,10000,0,0
1635471000000.0,10000,0,10000,0,0
1635471900000.0,10000,0,10000,0,0
1635472800000.0,10000,0,10000,0,0
1635473700000.0,10000,0,10000,0,0
1635474600000.0,10000,0,10000,0,0
1635475500000.0,10000,0,10000,0,0
1635476400000.0,10000,0,10000,0,0
1635477300000.0,10000,0,10000,0,0
1635478200000.0,10000,0,10000,0,0
1635479100000.0,10000,0,10000,0,0
1635480000000.0,10000,0,10000,0,0
1635480900000.0,10000,0,10000,0,0
1635481800000.0,10000,0,10000,0,0
1635482700000.0,10000,0,10000,0,0
1635483600000.0,10000,0,10000,0,0
1635484500000.0,10000,0,10000,0,0
1635485400000.0,10000,0,10000,0,0
1635486300000.0,10000,0,10000,0,0
1635487200000.0,10000,0,10000,0,0
1635488100000.0,10000,0,10000,0,0
1635489000000.0,10000,0,10000,0,0
1635489900000.0,10000,0,10000,0,0
1635490800000.0,10000,0,10000,0,0
1635491700000.0,10000,0,10000,0,0
1635492600000.0,10000,0,10000,0,0
1635493500000.0,10000,0,10000,0,0
1635494400000.0,10000,0,10000,0,0
1635495300000.0,10000,0,10000,0,0
1635496200000.0,10000,0,10000,0,0
1635497100000.0,10000,0,10000,0,0
1635498000000.0,10000,0,10000,0,0
1635498900000.0,10000,0,10000,0,0
1635499800000.0,10000,0,10000,0,0
1635500700000.0,10000,0,10000,0,0
1635501600000.0,10000,0,10000,0,0
1635502500000.0,10000,0,10000,0,0
1635503400000.0,10000,0,10000,0,0
1635504300000.0,10000,0,10000,0,0
1635505200000.0,10000,0,10000,0,0
1635506100000.0,10000,0,10000,0,0
1635507000000.0,10000,0,10000,0,0
1635507900000.0,10000,0,10000,0,0
1635508800000.0,10000,0,10000,0,0
1635509700000.0,10000,0,10000,0,0
1635510600000.0,10000,0,10000,0,0
1635511500000.0,10000,0,10000,0,0
1635512400000.0,10000,0,10000,0,0
1635513300000.0,10000,0,10000,0,0
1635514200000.0,10000,0,10000,0,0
1635515100000.0,10000,0,10000,0,0
1635516000000.0,10000,0,10000,0,0
1635516900000.0,10000,0,10000,0,0
1635517800000.0,10000,0,10000,0,0
1635518700000.0,10000,0,10000,0,0
1635519600000.0,10000,0,10000,0,0
1635520500000.0,10000,0,10000,0,0
1635521400000.0,10000,0,10000,0,0
1635522300000.0,10000,0,10000,0,0
1635523200000.0,10000,0,10000,0,0
1635524100000.0,10000,0,10000,0,0
1635525000000.0,10000,0,10000,0,0
1635525900000.0,10000,0,10000,0,0
1635526800000.0,10000,0,10000,0,0
1635527700000.0,10000,0,10000,0,0
1635528600000.0,10000,0,10000,0,0
1635529500000.0,10000,0,10000,0,0
1635530400000.0,10000,0,10000,0,0
1635531300000.0,10000,0,10000,0,0
1635532200000.0,10000,0,10000,0,0
1635533100000.0,10000,0,10000,0,0
1635534000000.0,10000,0,10000,0,0
1635534900000.0,10000,0,10000,0,0
1635535800000.0,10000,0,10000,0,0
1635536700000.0,10000,0,10000,0,0
1635537600000.0,10000,0,10000,0,0
1635538500000.0,10000,0,10000,0,0
1635539400000.0,10000,0,10000,0,0
1635540300000.0,10000,0,10000,0,0
1635541200000.0,10000,0,10000,0,0
1635542100000.0,10000,0,10000,0,0
1635543000000.0,10000,0,10000,0,0
1635543900000.0,10000,0,10000,0,0
1635544800000.0,10000,0,10000,0,0
1635545700000.0,10000,0,10000,0,0
1635546600000.0,10000,0,10000,0,0
1635547500000.0,10000,0,10000,0,0
1635548400000.0,10000,0,10000,0,0
1635549300000.0,10000,0,10000,0,0
1635550200000.0,10000,0,10000,0,0
